index,commuting_no_car,commuting_car,business_no_car,business_car,education_no_car,education_car,buy/execute_no_car,buy/execute_car,leisure_no_car,leisure_car,accompany_no_car,accompany_car
DEB3K_1,0.16624248726403099,0.3538295604522755,0.14055814511551062,0.35397036600056003,0.5431590747439747,0.5178082860559944,0.42345247056522306,0.4398631547630902,0.6064491330959851,0.5768410409018228,0.5317144263785092,0.5183752092391906
DEB3K_2,0.18166927798954627,0.37200008639015597,0.15549883632369615,0.372877608635399,0.43110069494884723,0.4316939912338199,0.2933720616372126,0.3381170000719454,0.5282925578282626,0.5172094181820607,0.3599255844827809,0.3873977247781265
DEB3K_3,0.13334321293585555,0.3331709798722691,0.12721794858725605,0.3385606498789721,0.38961551905222597,0.40256235821850206,0.6496846085540242,0.6210659903225173,0.5895430087569382,0.5642251210421765,0.40816369387789736,0.42931508552000647
DEB3K_4,0.1815017385555512,0.3521264269452518,0.17516301724104852,0.37316687640369767,0.5798552033774826,0.5500128499570182,0.6748735510828496,0.6427427154613128,0.803611038061465,0.7471359275658651,0.6245172881044755,0.5939250750787513
DEB3K_5,0.2162140100933713,0.39044795511071023,0.17038774660477463,0.3894616004991147,0.5067039020342542,0.4891480482960246,0.340175175194999,0.3733880600984065,0.558425945669956,0.5397203552653517,0.4327044366866692,0.4429285860458912
DEC01_0,0.6064639178957807,0.6152015372909856,0.5643543248605802,0.6112493446402602,0.535125462851372,0.5166856279991993,0.46462913135614686,0.4825685109415775,0.5401467410427828,0.5391960810957943,0.5303759096880121,0.5260553749257285
DEC01_1,0.5979067848376287,0.6252109285910435,0.557454897082559,0.6127795602014116,0.47107675675949756,0.47006348907551543,0.36475748376261086,0.40468103650483067,0.46763919160492406,0.4833169145442992,0.46206944879547607,0.4773057526497684
DEC01_2,0.5830373153552066,0.6072529551141449,0.5285391454573809,0.5939731177562076,0.5617689253400429,0.5379710555511643,0.502174167067297,0.5066937951111763,0.534282535758478,0.5305293554962358,0.5613400677834477,0.5487198395020212
DEC01_3,0.42303931173941867,0.5225898886037947,0.35427129470492336,0.5135727166220748,0.32196703040329905,0.3395724830043662,0.33675284008720063,0.37526722740170204,0.4619234705800292,0.47193658103019454,0.3352598768698321,0.3678946612833131
DEC01_4,0.8183718094202129,0.733744648274054,0.8039083108584693,0.730141911913504,0.7509125059087981,0.7046613383993763,0.8037467896768854,0.7578845495391977,0.8021216667493849,0.7573361171934849,0.805762219401042,0.7577894619301507
DEC02_0,0.7231776151202685,0.6592457072124899,0.6978751146807828,0.6536859337056874,0.5652316654360642,0.5328730007749044,0.5105076697250448,0.5091248099985426,0.593791920483001,0.5725501820451269,0.5340944832429204,0.5187214920039523
DEC02_1,0.5474061521947541,0.5708375067457638,0.4916679953748267,0.554004050222362,0.4046324261422179,0.3976666320413996,0.5428179036354362,0.5267163732092517,0.5539947816709255,0.5347280852533178,0.3402765737559789,0.36029131717283913
DEC02_2,0.6345565818911135,0.6117228638738251,0.6074646680331923,0.6087484580516469,0.6470371972305791,0.6046740280365961,0.5785238935539272,0.5612043980961557,0.6670647566394183,0.6290376536764122,0.6180169371138786,0.5884182472526723
DEC02_3,0.497968959515307,0.5570170852189351,0.45001189789252033,0.5382619852680378,0.4389456309466999,0.429741862297633,0.46872776610775935,0.47236246058532727,0.5348519760408549,0.5219062434943212,0.4565181293259954,0.45603914131317574
DEC02_4,0.6505334097188563,0.6369205636268889,0.6167458038523782,0.6195159331457549,0.5571094472309664,0.5299086562432916,0.6179414798579442,0.5925493162900135,0.5530679174349472,0.5406597276945853,0.624192334365663,0.5931883262150525
DEC03_0,0.6888366463819361,0.6645515080133486,0.6675713451714088,0.6553430915087141,0.5729530590698502,0.5516784428834944,0.5995640304024134,0.5873067182433691,0.6584129030655943,0.6327536388155318,0.5616064666995345,0.5531157111231526
DEC03_1,0.4875321325608953,0.5680087896220212,0.44468500245046855,0.5554050919645055,0.3965079624929992,0.4061369865888715,0.493807791265347,0.5031323839663294,0.5296910763458351,0.5285426486095698,0.38989041871088675,0.41634108466264863
DEC03_2,0.43861547367600584,0.5338674149020703,0.38832156983483235,0.5250043765682509,0.4122371114471966,0.4152496694062232,0.4090042956930156,0.43443086736890546,0.4620691892357938,0.47269373087008626,0.394146224149825,0.41662817343275216
DEC03_3,0.4737833680037297,0.559405501534002,0.45852617701443577,0.5489246553945448,0.4190192951210776,0.42499208212327083,0.3552130843045055,0.3937055828694637,0.46460459279521865,0.47497598578629263,0.3605648615489497,0.3907550369654818
DEC03_4,0.4135676178504782,0.5382029344442362,0.3679659047371341,0.5246273260403165,0.2187260976347783,0.25561807019535693,0.30258284539242664,0.35350172402285374,0.4850877667776377,0.4964122990073138,0.24311013093451872,0.29526093990121194
DEC04_0,0.6978348340297356,0.6712244223193015,0.661679444466815,0.6545989101850181,0.5923277831494709,0.5638349269702105,0.5469372273430716,0.5437498682912517,0.6395955624593226,0.6170196309454188,0.5923598104482717,0.573923258738405
DEC04_1,0.6694737349120715,0.6386639729437779,0.6326860551990224,0.6310222707200376,0.6278520676590519,0.5908190888574286,0.5930194909170367,0.574754211406164,0.6243478957285074,0.5980545761254145,0.5987889145691514,0.5765420864553406
DEC04_2,0.5485231886927325,0.5888429935085234,0.5178959027301928,0.572059687764151,0.5296993360815299,0.5085846803314262,0.37038086373209306,0.4002304321899351,0.573388909671512,0.5563090368238004,0.4661576175264463,0.46900761534398394
DEC04_3,0.595122807729312,0.6122951500663556,0.5498541147045253,0.5957116862684502,0.45601616354494656,0.44918910885213303,0.401321904056191,0.42586787718593594,0.4599980749820664,0.4698884927958984,0.4160412252975972,0.43169358718282397
DEC04_4,0.4442662138760806,0.543826380522198,0.3895254208336475,0.5340954709629899,0.3794748810885728,0.3884374542468307,0.33466368165755367,0.3793428406337954,0.3839386885758253,0.41685971481042633,0.3393911187624966,0.3729461014392576
DEC04_5,0.47138542111597537,0.5700420031826952,0.4132606347741331,0.548580017312297,0.34981292657021673,0.3656881763286713,0.3333650794272601,0.3775615580133495,0.4084577083348062,0.43691454351689873,0.3441577876162415,0.37824316285097925
DEC04_6,0.5888574007285345,0.592344986640903,0.5352618993962122,0.5896955023275796,0.32601063198458735,0.33779889189624973,0.27582378807273766,0.3251880524135784,0.37064033092646603,0.40038895247594675,0.3415144952551165,0.36811532801457547
DEC05_0,0.6524102622306982,0.6290583923803639,0.6247604106288343,0.619057512782045,0.5806705364641503,0.5530736257795899,0.5997799826346307,0.5760845187932979,0.642865578594319,0.6072645265578979,0.5752769903062566,0.556842187261011
DEC05_1,0.6026245008951429,0.6195464880869596,0.5866629803876409,0.6135341177076121,0.4342924577851159,0.44013622917012457,0.4513400773238264,0.4716716880039748,0.49451972123163596,0.500537356353261,0.40978083358500517,0.43437664561435285
DEC05_2,0.5841515931986339,0.6191988949488982,0.5500519808436832,0.6054031623066508,0.4775918108955147,0.4757910716557714,0.4145112805999076,0.4429521886791981,0.48150986595300904,0.49229664384355937,0.4489766130500649,0.46587460546242104
DEC05_3,0.7076733888149276,0.6673212443240277,0.690285511705996,0.6639921106997982,0.5420809261799973,0.5276676822944624,0.5772412513150527,0.5688730776195798,0.5756996829185673,0.5644801086283068,0.5763360322616762,0.565922440023862
DEC05_4,0.3657852770577403,0.48860122017608476,0.3236341128362419,0.4832628868128075,0.42824398447130013,0.4276678026159725,0.29281318933108114,0.3373950305709377,0.4620949815961816,0.4671455296721851,0.3880799728363809,0.4090879752065726
DEC06_0,0.5660800110679425,0.5887402374390449,0.5347437473808698,0.5818767230247865,0.45262732493256225,0.44706468573395886,0.5427798104064675,0.5359841375942466,0.6089667280866511,0.5848936237557323,0.47971819451982994,0.48184541473829734
DEC06_1,0.6317622773468309,0.6196558912308988,0.6353688476145282,0.615063194843676,0.5589396292636062,0.5375529356922438,0.5591056379541846,0.5475062505168343,0.5473830988678053,0.532306911109022,0.5705471642335634,0.5544297343531839
DEC06_2,0.7491249783805775,0.6832924475611165,0.7460783240043594,0.678496551902016,0.6335712152477313,0.6003120909767077,0.6305581541137628,0.6058566390088114,0.6525634549492421,0.6200583110777295,0.6453850162529169,0.6164581549435686
DEC06_3,0.5775271512291155,0.590458934236351,0.5715884185503239,0.5876557100371307,0.37587248563248776,0.3861920623664456,0.3826631193305251,0.41059294175828265,0.5068715597852945,0.5009540324761724,0.3356678457274967,0.36780940629058223
DEC06_4,0.5175149634865375,0.5693710911770179,0.5114182664443944,0.5646220722812765,0.34502712463186286,0.3635083551389851,0.3993329283490451,0.4258750734261629,0.39085531504803517,0.41182845474320584,0.3840192664176971,0.4101812503113692
DED21_0,0.8444559907768139,0.7634467232351765,0.8283966050518806,0.7515383391345989,0.8696728836076856,0.8239816854175528,0.884241581816176,0.8352764022317267,0.8603435888798312,0.8128017662251812,0.8745849217630177,0.8280353332301036
DED2C_0,0.7169869550183456,0.6625928704455805,0.6889219548859323,0.6491581156123689,0.667712362096492,0.6251641192739202,0.7008419465871555,0.6553643909285918,0.6616217204101804,0.6208862182593977,0.6771694832056794,0.6382280661207348
DED2C_1,0.7970784533207462,0.7026089688903058,0.7706838705015645,0.6856939877038394,0.7633112025058304,0.7052818972463507,0.6788572107706334,0.6322459121271671,0.6340887276440135,0.5949129700857785,0.7316326652297238,0.6785573051995267
DED2C_10,0.6267695244307583,0.619338217311266,0.587026328192383,0.5981747453587843,0.47024153375307876,0.4554408958077251,0.46673132479050833,0.46900065157690174,0.4397129656933915,0.4457743309307193,0.4439981195779236,0.4460515576135137
DED2C_11,0.4824017071515519,0.5400353811849965,0.45579441791601394,0.5233182437549454,0.4824198691392013,0.4612876219737871,0.4760155037907573,0.47401532341705077,0.5656822081509382,0.5403104837252085,0.48704456973281723,0.4755456778921013
DED2C_12,0.7694796534752045,0.7017051509499383,0.7468383309466915,0.6888443010136313,0.6252808075235513,0.5939246398375471,0.56232171282617,0.5505707302931517,0.6373649289063146,0.6077061870420108,0.5930793899312653,0.5759010756368677
DED2C_2,0.7857000919645242,0.7126414215728484,0.7433872809060319,0.6868952743340758,0.6906593914011107,0.6407495098594985,0.7545142907859775,0.701444460469966,0.6653709348968889,0.6292200320505155,0.7650090357534755,0.7111094698200441
DED2C_3,0.6715661868760657,0.6351965798739168,0.6290514453848814,0.6093711202772757,0.6039581773374632,0.5612854339845961,0.5516848381841761,0.5278005920716177,0.5343192102959649,0.5129383382120372,0.580278946831814,0.5485962054265862
DED2C_4,0.7998561325496152,0.7091212682769834,0.7729419465288572,0.688546514905387,0.7501791468363871,0.6917183780635752,0.6620604342373219,0.6198634730566404,0.7327608790071948,0.6802970624081082,0.720075175241145,0.6668458436840913
DED2C_5,0.6749671809994693,0.6399698338773845,0.6230976953459443,0.6171589417053897,0.5123672241318491,0.4873951174010543,0.6030929696620835,0.5722193713387828,0.4548291120798648,0.4558696447988365,0.5334017653506936,0.5146959412593042
DED2C_6,0.5488280873208025,0.5721429206031708,0.5051267121407526,0.5497804959091428,0.5425061273167471,0.511384060519009,0.5100856479619986,0.4960297964786823,0.48503843997207113,0.4732082513786093,0.4924612749582503,0.48001673903695175
DED2C_7,0.48338452368209467,0.5496717765833056,0.41930611793744904,0.5279493600579017,0.5843337901307224,0.5499494118497841,0.6281475108985498,0.5937169312261632,0.5423588649930539,0.524634377564773,0.53500742807343,0.519106981087531
DED2C_8,0.4865404197928782,0.5373888793805756,0.45268462181017505,0.5241776207848605,0.6094438025654212,0.5723487075500925,0.6008921303664689,0.5678202599594185,0.6415484045535291,0.5953934211697253,0.5984124767298723,0.5685748824945597
DED2C_9,0.6160898047952562,0.5935670590637031,0.5701031253598273,0.5685500987869495,0.7036641663829639,0.6430631401174609,0.5711299401796234,0.5362068834652549,0.618240182815576,0.5721148591630899,0.6878925424184926,0.6309773134019955
DED2D_0,0.6228479671384441,0.6124895617378581,0.5791228711882801,0.5809458068037479,0.679947674327938,0.622462800553266,0.7459722792613187,0.6855069685015887,0.6969355230515362,0.6450038707790239,0.7260320446956265,0.6650672971375178
DED2D_1,0.3759611384899816,0.49825715932398673,0.31283199167688436,0.4639433751327754,0.7332972192220613,0.67311327090069,0.7980680029541934,0.7333934068800034,0.6814720914793211,0.6319128484085901,0.7963136278258078,0.7323768539388394
DED2D_2,0.647137687517087,0.6301156328181096,0.6166651855670942,0.5937853330344858,0.6927377190584688,0.6352160920701961,0.6595243565939387,0.6115163465402383,0.6683233415408695,0.6194628186763773,0.6943125858054942,0.6378706125480518
DED2D_3,0.6293212291422138,0.6267902388704624,0.5537843392492948,0.5907375254548487,0.570308751100344,0.5280954036371732,0.5893388042409062,0.5616766712122458,0.6703915853979643,0.6315334731816105,0.5380766511913694,0.5120518271239517
DED2D_4,0.7355203428054636,0.6778102137267018,0.6855520066276787,0.6451577234597654,0.7733966885041764,0.7082723625897958,0.7488993494125027,0.6916150467880245,0.7417491917300667,0.6895700435969699,0.723640328564163,0.6650384487338115
DED2D_5,0.7559570327109324,0.697884180707011,0.7160492844584119,0.6625517494199087,0.7224466902130815,0.661471825328462,0.7575661057036274,0.7021243816153908,0.6829433992081316,0.6435784501963763,0.7524165794250427,0.6912276273279625
DED2D_6,0.3073511809762036,0.4634355416973553,0.2628510443492981,0.4216627842681759,0.648147933357992,0.5930176484366145,0.5533224147821874,0.5255340115341377,0.6456079852360171,0.5995292326483808,0.6054062933336579,0.5598751197373241
DED2D_7,0.17124584088263853,0.37984270731573805,0.1168066070440063,0.34432639013516647,0.48917609942391044,0.4662196572572117,0.43746813421355785,0.4413813398457176,0.37053448539162087,0.3891422505144726,0.44097432330151415,0.4396846636101202
DED2D_8,0.22557846580793392,0.4203024851428988,0.16188984823452304,0.37733973837175605,0.54773451009779,0.5060166845574413,0.5537755395777176,0.5310664155721151,0.7818541233116686,0.7253918591105574,0.5565172482576093,0.522168941906806
DED2E_0,0.8004966464056307,0.6954848665749817,0.7910657093453574,0.6911045537992797,0.7408086935430767,0.6887477374592478,0.7108258449520257,0.659901634497285,0.7039847049497014,0.6500100393008659,0.7402434963047846,0.689784623544615
DED2E_1,0.7368792598523829,0.6618597803360764,0.7157289642265389,0.6565416462748823,0.7490309879678319,0.6939236342004308,0.7286874096039568,0.678599915074295,0.618040473019131,0.5849599543592455,0.7390258032985829,0.6869303131283254
DED2E_2,0.8002552021188266,0.7176968764533468,0.7945537635534543,0.7059081919299968,0.7486688513756569,0.7035765449542319,0.7636893094662253,0.7120101696416563,0.6878093972200414,0.6442490351676907,0.7179872337815275,0.6788652720062452
DED2E_3,0.776218208098045,0.6949790652393469,0.7729070555830643,0.6946804039024361,0.7112918732248613,0.6678447721186136,0.7010614793504856,0.6632243859755118,0.5755034703567976,0.5583205444068076,0.7202994677380617,0.6792535718649155
DED2E_4,0.5186527756947382,0.5497495433715007,0.47182378986269735,0.549108630909185,0.3828898156152502,0.38455285667805605,0.42143925266268295,0.4377377801362906,0.2639895482504984,0.3053938581501466,0.34056425397295853,0.3653581291241232
DED2E_5,0.7126097287581773,0.6768838310113129,0.6811874933304328,0.6639726780828601,0.7044424056260935,0.6629955307950799,0.7474660969753475,0.7041141278348833,0.7188526331096233,0.6798112136725166,0.7116441525917431,0.6744910307490987
DED2E_6,0.5577511087166859,0.5651415846348806,0.5268333678786891,0.5671044879831177,0.36614878106496485,0.37417289691404737,0.4687575590759331,0.47245319183245743,0.39007119537675866,0.404268246911474,0.37355741353596494,0.39419476045120583
DED2E_7,0.7393553861718646,0.6665960779401127,0.7471149803455023,0.6691424351662926,0.4923495419787829,0.48698254168331967,0.6002666967505154,0.5776556713884264,0.4826217322538168,0.4766637436530961,0.4935371162924113,0.4980252938461855
DED2E_8,0.22282293963646188,0.405374346448489,0.18496556932540786,0.39643570862107813,0.5462507566370391,0.5241592676696336,0.4586450011796094,0.4659450518170875,0.43117327407686995,0.43862466401129974,0.5143385273171578,0.5077884977038529
DED2F_0,0.479169441841978,0.5407788713407808,0.43236439526994563,0.524952277851564,0.6133647483227963,0.575899346257214,0.6974231558452058,0.6488923796025637,0.7835852557921741,0.7222291470545926,0.5910349126312484,0.5641374587948897
DED2F_1,0.6877142506232632,0.6579422765643501,0.6500038890719362,0.6477317375748495,0.7065874041648176,0.6641735887475472,0.7371015655822992,0.6937722954074925,0.717432121000717,0.6764938930590834,0.7243045700793239,0.6845742452670368
DED2F_2,0.614548643448771,0.6154950395860035,0.5672470997644601,0.6017325190718595,0.792666344586528,0.7388017291004887,0.7872073021985568,0.7329925986510469,0.7967687672024758,0.7416685880597144,0.789395191234976,0.736995740644722
DED2F_3,0.7724329975494039,0.6836708850863403,0.7380791815600137,0.6692029201997515,0.7249763168770181,0.6692106953940583,0.7295643506865659,0.6747574040819471,0.6627541641648347,0.6181185349799733,0.7310288906664931,0.6776367114291896
